title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;Investigate further?
All roads lead to disconnection? – Traumatic axonal injury revisited;A. Büki,    J. T. Povlishock;2006;https://link.springer.com/article/10.1007/s00701-005-0674-4;https://link.springer.com/content/pdf/10.1007%2Fs00701-005-0674-4.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;277;https://doi.org/10.1007/s00701-005-0674-4;
On proxy agents, mobility, and web access;Anupam Joshi;2000;https://link.springer.com/article/10.1023/A%3A1019120915034;https://link.springer.com/content/pdf/10.1023%2FA%3A1019120915034.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;4;99;https://doi.org/10.1023/A:1019120915034;
Epilepsy related to hypothalamic hamartomas: surgical management with special reference to gamma knife surgery;Jean Régis,    Didier Scavarda,    Manabu Tamura,    Mariko Nagayi…;2006;https://link.springer.com/article/10.1007/s00381-006-0139-y;https://link.springer.com/content/pdf/10.1007%2Fs00381-006-0139-y.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;75;https://doi.org/10.1007/s00381-006-0139-y;
Service-oriented middleware for the Future Internet: state of the art and research directions;Valérie Issarny,    Nikolaos Georgantas…;2011;https://link.springer.com/article/10.1007/s13174-011-0021-3;https://link.springer.com/content/pdf/10.1007%2Fs13174-011-0021-3.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;4;64;https://doi.org/10.1007/s13174-011-0021-3;y
Implementation of a self-management support approach (WISE) across a health system: a process evaluation explaining what did and did not work for organisations, clinicians and patients;Anne Kennedy,    Anne Rogers,    Carolyn Chew-Graham,    Thomas Blakeman…;2014;https://link.springer.com/article/10.1186/s13012-014-0129-5;https://link.springer.com/content/pdf/10.1186%2Fs13012-014-0129-5.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;2;51;https://doi.org/10.1186/s13012-014-0129-5;
Battery and battery management for hybrid electric vehicles: a review;F. V. Conte;2006;https://link.springer.com/article/10.1007/s00502-006-0383-6;https://link.springer.com/content/pdf/10.1007%2Fs00502-006-0383-6.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;2;94;https://doi.org/10.1007/s00502-006-0383-6;
Grid and Cloud Computing: Opportunities for Integration with the Next Generation Network;Thomas Rings,    Geoff Caryer,    Julian Gallop,    Jens Grabowski…;2009;https://link.springer.com/article/10.1007/s10723-009-9132-5;https://link.springer.com/content/pdf/10.1007%2Fs10723-009-9132-5.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;2;64;https://doi.org/10.1007/s10723-009-9132-5;
Natural Disaster Monitoring with Wireless Sensor Networks: A Case Study of Data-intensive Applications upon Low-Cost Scalable Systems;Dan Chen,    Zhixin Liu,    Lizhe Wang,    Minggang Dou…;2013;https://link.springer.com/article/10.1007/s11036-013-0456-9;https://link.springer.com/content/pdf/10.1007%2Fs11036-013-0456-9.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;3;61;https://doi.org/10.1007/s11036-013-0456-9;
NoiseSPY: A Real-Time Mobile Phone Platform for Urban Noise Monitoring and Mapping;Eiman Kanjo;2010;https://link.springer.com/article/10.1007/s11036-009-0217-y;https://link.springer.com/content/pdf/10.1007%2Fs11036-009-0217-y.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;3;111;https://doi.org/10.1007/s11036-009-0217-y;
SmartPrivacy for the Smart Grid: embedding privacy into the design of electricity conservation;Ann Cavoukian,    Jules Polonetsky,    Christopher Wolf;2010;https://link.springer.com/article/10.1007/s12394-010-0046-y;https://link.springer.com/content/pdf/10.1007%2Fs12394-010-0046-y.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;2;74;https://doi.org/10.1007/s12394-010-0046-y;
Women’s Careers at the Start of the 21st Century: Patterns and Paradoxes;Deborah A. O’Neil,    Margaret M. Hopkins,    Diana Bilimoria;2008;https://link.springer.com/article/10.1007/s10551-007-9465-6;https://link.springer.com/content/pdf/10.1007%2Fs10551-007-9465-6.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;121;https://doi.org/10.1007/s10551-007-9465-6;
Applying the ISO/IEEE 11073 Standards to Wearable Home Health Monitoring Systems;Jianchu Yao Ph.D.,    Steve Warren Ph.D.;2005;https://link.springer.com/article/10.1007/s10877-005-2033-7;https://link.springer.com/content/pdf/10.1007%2Fs10877-005-2033-7.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;3;53;https://doi.org/10.1007/s10877-005-2033-7;
Global climate change and its impacts on water resources planning and management: assessment and challenges;Bellie Sivakumar;2011;https://link.springer.com/article/10.1007/s00477-010-0423-y;https://link.springer.com/content/pdf/10.1007%2Fs00477-010-0423-y.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;74;https://doi.org/10.1007/s00477-010-0423-y;
Neuropathology of mild traumatic brain injury: relationship to neuroimaging findings;Erin D. Bigler,    William L. Maxwell;2012;https://link.springer.com/article/10.1007/s11682-011-9145-0;https://link.springer.com/content/pdf/10.1007%2Fs11682-011-9145-0.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;115;https://doi.org/10.1007/s11682-011-9145-0;
ACAR: Adaptive Connectivity Aware Routing for Vehicular Ad Hoc Networks in City Scenarios;Qing Yang,    Alvin Lim,    Shuang Li,    Jian Fang…;2010;https://link.springer.com/article/10.1007/s11036-009-0169-2;https://link.springer.com/content/pdf/10.1007%2Fs11036-009-0169-2.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;3;68;https://doi.org/10.1007/s11036-009-0169-2;
Reconnecting Cities to the Biosphere: Stewardship of Green Infrastructure and Urban Ecosystem Services;Erik Andersson,    Stephan Barthel,    Sara Borgström,    Johan Colding,    Thomas Elmqvist…;2014;https://link.springer.com/article/10.1007/s13280-014-0506-y;https://link.springer.com/content/pdf/10.1007%2Fs13280-014-0506-y.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;116;https://doi.org/10.1007/s13280-014-0506-y;
2012 HRS/EHRA/ECAS expert consensus statement on catheter and surgical ablation of atrial fibrillation: recommendations for patient selection, procedural techniques, patient management and follow-up, definitions, endpoints, and research trial design;Hugh Calkins,    Karl Heinz Kuck…;2012;https://link.springer.com/article/10.1007/s10840-012-9672-7;https://link.springer.com/content/pdf/10.1007%2Fs10840-012-9672-7.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;158;https://doi.org/10.1007/s10840-012-9672-7;
Disconnected policies and actors and the missing role of spatial planning throughout the risk management cycle;Kalliopi Sapountzaki,    Sylvia Wanczura,    Gabriella Casertano…;2011;https://link.springer.com/article/10.1007/s11069-011-9843-3;https://link.springer.com/content/pdf/10.1007%2Fs11069-011-9843-3.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;2;51;https://doi.org/10.1007/s11069-011-9843-3;
The importance of language in international knowledge transfer;Denice E. Welch,    Lawrence S. Welch;2008;https://link.springer.com/article/10.1007/s11575-008-0019-7;https://link.springer.com/content/pdf/10.1007%2Fs11575-008-0019-7.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;96;https://doi.org/10.1007/s11575-008-0019-7;
Statistical characterization and stochastic modeling of pore networks in relation to fluid flow;R. D. Hazlett;1997;https://link.springer.com/article/10.1007/BF02768903;https://link.springer.com/content/pdf/10.1007%2FBF02768903.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;78;https://doi.org/10.1007/BF02768903;
Food and feed trade as a driver in the global nitrogen cycle: 50-year trends;Luis Lassaletta,    Gilles Billen,    Bruna Grizzetti,    Josette Garnier…;2014;https://link.springer.com/article/10.1007/s10533-013-9923-4;https://link.springer.com/content/pdf/10.1007%2Fs10533-013-9923-4.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;76;https://doi.org/10.1007/s10533-013-9923-4;
Leverage points for sustainability transformation;David J. Abson,    Joern Fischer,    Julia Leventon,    Jens Newig,    Thomas Schomerus…;2017;https://link.springer.com/article/10.1007/s13280-016-0800-y;https://link.springer.com/content/pdf/10.1007%2Fs13280-016-0800-y.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;66;https://doi.org/10.1007/s13280-016-0800-y;
Solar Wind Electron Proton Alpha Monitor (SWEPAM) for the Advanced Composition Explorer;D. J. McComas,    S. J. Bame,    P. Barker…;1998;https://link.springer.com/chapter/10.1007/978-94-011-4762-0_20;No PDF available;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;2;611;https://doi.org/10.1007/978-94-011-4762-0_20;
The emergence of biodiversity conflicts from biodiversity impacts: characteristics and management strategies;Juliette C. Young,    Mariella Marzano,    Rehema M. White…;2010;https://link.springer.com/article/10.1007/s10531-010-9941-7;https://link.springer.com/content/pdf/10.1007%2Fs10531-010-9941-7.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;65;https://doi.org/10.1007/s10531-010-9941-7;
The thalamus and schizophrenia: current status of research;William Byne,    Erin A. Hazlett,    Monte S. Buchsbaum,    Eileen Kemether;2008;https://link.springer.com/article/10.1007/s00401-008-0404-0;https://link.springer.com/content/pdf/10.1007%2Fs00401-008-0404-0.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;91;https://doi.org/10.1007/s00401-008-0404-0;
MUSIC: Middleware Support for Self-Adaptation in Ubiquitous and Service-Oriented Environments;Romain Rouvoy,    Paolo Barone,    Yun Ding…;2009;https://link.springer.com/chapter/10.1007/978-3-642-02161-9_9;No PDF available;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;2;60;https://doi.org/10.1007/978-3-642-02161-9_9;
Diffusion Tensor Imaging (DTI)-based White Matter Mapping in Brain Research: A Review;Yaniv Assaf,    Ofer Pasternak;2008;https://link.springer.com/article/10.1007/s12031-007-0029-0;https://link.springer.com/content/pdf/10.1007%2Fs12031-007-0029-0.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;547;https://doi.org/10.1007/s12031-007-0029-0;
Examining Female Entrepreneurs' Management Style: An Application of a Relational Frame;E. Holly Buttner;2001;https://link.springer.com/article/10.1023/A%3A1026460615436;https://link.springer.com/content/pdf/10.1023%2FA%3A1026460615436.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;80;https://doi.org/10.1023/A:1026460615436;
Physics of Mass Loaded Plasmas;Károly Szegö,    Karl-Heinz Glassmeier,    Robert Bingham…;2000;https://link.springer.com/article/10.1023/A%3A1026568530975;https://link.springer.com/content/pdf/10.1023%2FA%3A1026568530975.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;2;62;https://doi.org/10.1023/A:1026568530975;
Enactive intersubjectivity: Participatory sense-making and mutual incorporation;Thomas Fuchs,    Hanne De Jaegher;2009;https://link.springer.com/article/10.1007/s11097-009-9136-4;https://link.springer.com/content/pdf/10.1007%2Fs11097-009-9136-4.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;163;https://doi.org/10.1007/s11097-009-9136-4;
Identifying sets of key players in a social network;Stephen P. Borgatti;2006;https://link.springer.com/article/10.1007/s10588-006-7084-x;https://link.springer.com/content/pdf/10.1007%2Fs10588-006-7084-x.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;364;https://doi.org/10.1007/s10588-006-7084-x;
A comprehensive review of climate adaptation in the United States: more than before, but less than needed;Rosina Bierbaum,    Joel B. Smith,    Arthur Lee…;2013;https://link.springer.com/article/10.1007/s11027-012-9423-1;https://link.springer.com/content/pdf/10.1007%2Fs11027-012-9423-1.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;149;https://doi.org/10.1007/s11027-012-9423-1;
Social Histories of Educational Change;Ivor F. Goodson;2001;https://link.springer.com/article/10.1023/A%3A1011508128957;https://link.springer.com/content/pdf/10.1023%2FA%3A1011508128957.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;51;https://doi.org/10.1023/A:1011508128957;
Magnetospheric Multiscale Overview and Science Objectives;J. L. Burch,    T. E. Moore,    R. B. Torbert,    B. L. Giles;2016;https://link.springer.com/article/10.1007/s11214-015-0164-9;https://link.springer.com/content/pdf/10.1007%2Fs11214-015-0164-9.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;276;https://doi.org/10.1007/s11214-015-0164-9;
Developing X-ray Computed Tomography to non-invasively image 3-D root systems architecture in soil;S. J. Mooney,    T. P. Pridmore,    J. Helliwell,    M. J. Bennett;2012;https://link.springer.com/article/10.1007/s11104-011-1039-9;https://link.springer.com/content/pdf/10.1007%2Fs11104-011-1039-9.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;122;https://doi.org/10.1007/s11104-011-1039-9;
Space Weather: The Solar Perspective;Rainer Schwenn;2006;https://link.springer.com/article/10.12942/lrsp-2006-2;https://link.springer.com/content/pdf/10.12942%2Flrsp-2006-2.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;104;https://doi.org/10.12942/lrsp-2006-2;
A web-based pervasive recommendation system for mobile tourist guides;Damianos Gavalas,    Michael Kenteris;2011;https://link.springer.com/article/10.1007/s00779-011-0389-x;https://link.springer.com/content/pdf/10.1007%2Fs00779-011-0389-x.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;3;76;https://doi.org/10.1007/s00779-011-0389-x;
An axonal strain injury criterion for traumatic brain injury;Rika M. Wright,    K. T. Ramesh;2012;https://link.springer.com/article/10.1007/s10237-011-0307-1;https://link.springer.com/content/pdf/10.1007%2Fs10237-011-0307-1.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;61;https://doi.org/10.1007/s10237-011-0307-1;
Spatial attributes and reserve design models: A review;Justin C. Williams,    Charles S. ReVelle…;2005;https://link.springer.com/article/10.1007/s10666-005-9007-5;https://link.springer.com/content/pdf/10.1007%2Fs10666-005-9007-5.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;142;https://doi.org/10.1007/s10666-005-9007-5;
Human alcohol-related neuropathology;Suzanne M. de la Monte,    Jillian J. Kril;2014;https://link.springer.com/article/10.1007/s00401-013-1233-3;https://link.springer.com/content/pdf/10.1007%2Fs00401-013-1233-3.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;83;https://doi.org/10.1007/s00401-013-1233-3;
On α-Induction, Chiral Generators and¶Modular Invariants for Subfactors;Jens Böckenhauer,    David E. Evans…;1999;https://link.springer.com/article/10.1007/s002200050765;https://link.springer.com/content/pdf/10.1007%2Fs002200050765.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;54;https://doi.org/10.1007/s002200050765;
A review of the development of full cell lithium-ion batteries: The impact of nanostructured anode materials;Muhammad-Sadeeq Balogun,    Weitao Qiu,    Yang Luo,    Hui Meng,    Wenjie Mai…;2016;https://link.springer.com/article/10.1007/s12274-016-1171-1;https://link.springer.com/content/pdf/10.1007%2Fs12274-016-1171-1.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;58;https://doi.org/10.1007/s12274-016-1171-1;
The impact of retrials on call center performance;Salah Aguir,    Fikri Karaesmen,    O. Zeynep Akşin,    Fabrice Chauvet;2004;https://link.springer.com/article/10.1007/s00291-004-0165-7;https://link.springer.com/content/pdf/10.1007%2Fs00291-004-0165-7.pdf;Embedded+systems+AND+disconnection+AND+(management+OR+handling)_SpringerLink.csv;SpringerLink;1;55;https://doi.org/10.1007/s00291-004-0165-7;
